alpha_group,name,url,slug,doc_id,site,category,aliases,short_text_simple,long_text_complex,next_step,disclaimer,jargon_terms,short_avg_sentence_len,short_avg_word_len,short_word_count,short_sentence_count,long_avg_sentence_len,long_avg_word_len,long_word_count,long_sentence_count,short_readability_score,long_readability_score
K,Klippel-Trenaunay-Weber syndroom,https://www.erfelijkheid.nl/ziektes/klippel-trenaunay-weber-syndroom,klippel-trenaunay-weber-syndroom,klippel-trenaunay-weber-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,klippel trenaunay weber syndroom|klippel-trenaunay-weber syn|klippel-trenaunay-weber syndroom|klippel-trenaunay-webersyndroom,Bij Klippel-Trenaunay-Weber syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Klippel-Trenaunay-Weber syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.5,4.555555555555555,27,2,15.25,6.688524590163935,61,4,9.922222222222222,11.825409836065575
K,Klompvoet,https://www.erfelijkheid.nl/ziektes/klompvoet,klompvoet,klompvoet,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,klompvoet,Klompvoet is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Klompvoet wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,10.5,5.619047619047619,21,2,12.75,7.176470588235294,51,4,8.547619047619047,10.520588235294117
K,Koolen-de Vries syndroom,https://www.erfelijkheid.nl/ziektes/koolen-de-vries-syndroom,koolen-de-vries-syndroom,koolen-de-vries-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,koolen de vries syndroom|koolen-de vries syn|koolen-de vries syndroom|koolen-devriessyndroom,"Koolen-de Vries syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Koolen-de Vries syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,15.0,4.133333333333334,30,2,15.25,6.557377049180328,61,4,10.653333333333334,11.772950819672133
K,Korte rib polydactylie syndroom,https://www.erfelijkheid.nl/ziektes/korte-rib-polydactylie-syndroom,korte-rib-polydactylie-syndroom,korte-rib-polydactylie-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,korte rib polydactylie syn|korte rib polydactylie syndroom|korteribpolydactyliesyndroom,"Korte rib polydactylie syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Korte rib polydactylie syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,15.0,4.366666666666666,30,2,13.5,7.12962962962963,54,4,10.746666666666666,10.951851851851853
L,Lactose-intolerantie,https://www.erfelijkheid.nl/ziektes/lactose-intolerantie,lactose-intolerantie,lactose-intolerantie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,lactose intolerantie|lactose-intolerantie,Bij Lactose-intolerantie spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Lactose-intolerantie betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.5,4.52,25,2,14.75,6.745762711864407,59,4,9.308,11.548305084745763
L,Lange QT-tijd syndroom (LQTS),https://www.erfelijkheid.nl/ziektes/lange-qt-tijd-syndroom-lqts,lange-qt-tijd-syndroom-lqts,lange-qt-tijd-syndroom-lqts,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,lange qt tijd syndroom lqts|lange qt-tijd syn lqts|lange qt-tijd syndroom lqts|langeqt-tijdsyndroomlqts,Lange QT-tijd syndroom (LQTS) is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,"Lange QT-tijd syndroom (LQTS) betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.5,5.28,25,2,15.5,6.483870967741935,62,4,9.612,11.893548387096773
L,Langer-Giedion syndroom,https://www.erfelijkheid.nl/ziektes/langer-giedion-syndroom,langer-giedion-syndroom,langer-giedion-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,langer giedion syndroom|langer-giedion syn|langer-giedion syndroom|langer-giedionsyndroom,Bij Langer-Giedion syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Langer-Giedion syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.0,4.423076923076923,26,2,15.0,6.666666666666667,60,4,9.569230769230769,11.666666666666668
L,Laron syndroom,https://www.erfelijkheid.nl/ziektes/laron-syndroom,laron-syndroom,laron-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,laron syn|laron syndroom|laronsyndroom,Bij Laron syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,Laron syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,12.5,4.28,25,2,13.0,7.115384615384615,52,4,9.212,10.646153846153846
L,Latent auto-immune diabetes in adults (LADA),https://www.erfelijkheid.nl/ziektes/latent-auto-immune-diabetes-adults-lada,latent-auto-immune-diabetes-adults-lada,latent-auto-immune-diabetes-adults-lada,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,latent auto immune diabetes adults lada|latent auto immune diabetes in adults lada|latent auto-immune diabetes in adults lada|latentauto-immunediabetesinadultslada,"Latent auto-immune diabetes in adults (LADA) is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Latent auto-immune diabetes in adults (LADA) betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,16.5,4.212121212121212,33,2,16.0,6.484375,64,4,11.584848484848486,12.19375
L,LCHADD,https://www.erfelijkheid.nl/content/lchadd,lchadd,lchadd,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,lchadd,"LCHADD is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","LCHADD betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.5,4.037037037037037,27,2,14.5,6.637931034482759,58,4,9.714814814814815,11.355172413793102
L,Leber’s opticusatrofie,https://www.erfelijkheid.nl/ziektes/lebers-opticusatrofie,lebers-opticusatrofie,lebers-opticusatrofie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,leber s opticusatrofie|lebers opticusatrofie|lebersopticusatrofie,Bij Leber’s opticusatrofie spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,Leber’s opticusatrofie wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,13.0,4.384615384615385,26,2,13.25,7.113207547169812,53,4,9.553846153846154,10.795283018867924
L,Legius syndroom,https://www.erfelijkheid.nl/ziektes/legius-syndroom,legius-syndroom,legius-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,legius syn|legius syndroom|legiussyndroom,"Legius syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Legius syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.0,4.178571428571429,28,2,13.0,7.134615384615385,52,4,10.071428571428573,10.653846153846153
L,LEOPARD syndroom,https://www.erfelijkheid.nl/ziektes/noonan-syndroom-met-multiple-lentigines,noonan-syndroom-met-multiple-lentigines,noonan-syndroom-met-multiple-lentigines,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,leopard syn|leopard syndroom|leopardsyndroom|noonan syndroom met multiple lentigines,"LEOPARD syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",LEOPARD syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.0,4.214285714285714,28,2,13.0,7.153846153846154,52,4,10.085714285714285,10.661538461538463
L,Léri-Weill dyschondrosteosis (LWD),https://www.erfelijkheid.nl/ziektes/leri-weill-dyschondrosteosis-lwd,leri-weill-dyschondrosteosis-lwd,leri-weill-dyschondrosteosis-lwd,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,leri weill dyschondrosteosis lwd|leri-weill dyschondrosteosis lwd|leri-weilldyschondrosteosislwd,"Léri-Weill dyschondrosteosis (LWD) is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Léri-Weill dyschondrosteosis (LWD) wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,15.0,4.4,30,2,13.5,7.148148148148148,54,4,10.76,10.959259259259259
